test_twolevel.jl	1.387e+04	7.278e-05	1.387e-04	5.249e-01	010	66	1	1
test_twolevel.jl	1.383e+04	2.831e-05	1.383e-04	2.048e-01	010	52	1	1
test_twolevel.jl	1.376e+04	4.712e-05	1.376e-04	3.423e-01	010	82	1	1
test_reml.jl	765.7	3.539e-06	7.657e-04	4.621e-03	010	18	1	1
test_reml.jl	213.4	6.903e-09	2.134e-04	3.235e-05	011	7	1	1
test_reml.jl	213.4	6.903e-09	2.134e-04	3.235e-05	011	7	1	1
test_coevolution_kronecker.jl	139.2	1.048e-13	1.392e-06	7.529e-08	001	0	1	1
test_coevolution_kronecker.jl	142.5	2.416e-13	1.425e-06	1.695e-07	001	0	1	1
test_nb_fit.jl	6411	1.597e-05	6.411e-02	2.491e-04	010	31	1	1
test_nb_fit.jl	2633	6.031e-06	2.633e-02	2.290e-04	001	49	1	1
test_missing_response_extra.jl	1247	9.556e-06	1.247e-02	7.665e-04	001	28	1	1
test_missing_response_extra.jl	1247	9.556e-06	1.247e-02	7.665e-04	001	28	1	1
test_missing_response_extra.jl	229.8	4.628e-06	2.298e-03	2.014e-03	001	29	1	1
test_missing_response_extra.jl	229.8	4.628e-06	2.298e-03	2.014e-03	001	29	1	1
test_missing_response_extra.jl	1223	1.859e-06	1.223e-02	1.519e-04	001	12	1	1
test_missing_response_extra.jl	1223	1.859e-06	1.223e-02	1.519e-04	001	12	1	1
test_missing_response_extra.jl	493.3	3.454e-06	4.933e-03	7.003e-04	001	21	1	1
test_missing_response_extra.jl	493.3	3.454e-06	4.933e-03	7.003e-04	001	21	1	1
test_missing_response_extra.jl	489.3	3.338e-06	4.893e-03	6.822e-04	001	26	1	1
test_missing_response_extra.jl	489.3	3.338e-06	4.893e-03	6.822e-04	001	26	1	1
test_missing_response_extra.jl	520	6.177e-06	5.200e-03	1.188e-03	001	23	1	1
test_missing_response_extra.jl	520	6.177e-06	5.200e-03	1.188e-03	001	23	1	1
test_missing_response_extra.jl	448.8	7.899e-06	4.488e-03	1.760e-03	001	129	1	1
test_missing_response_extra.jl	448.8	7.899e-06	4.488e-03	1.760e-03	001	129	1	1
test_bridge_zip_nox.jl	234.6	9.907e-06	2.346e-03	4.224e-03	001	27	1	1
test_bridge_zip_nox.jl	234.6	9.907e-06	2.346e-03	4.224e-03	001	27	1	1
test_bridge_zip_nox.jl	234.6	9.907e-06	2.346e-03	4.224e-03	001	27	1	1
test_bridge_zip_nox.jl	224.1	6.081e-06	2.241e-03	2.713e-03	001	38	1	1
test_bridge_zip_nox.jl	224.1	6.081e-06	2.241e-03	2.713e-03	001	38	1	1
test_bridge_zib.jl	190.3	6.320e-06	1.903e-03	3.322e-03	001	14	1	1
test_bridge_zib.jl	190.3	6.320e-06	1.903e-03	3.322e-03	001	14	1	1
test_bridge_zib.jl	190.3	6.320e-06	1.903e-03	3.322e-03	001	14	1	1
test_bridge_zib.jl	190.3	6.320e-06	1.903e-03	3.322e-03	001	14	1	1
test_bridge_zib.jl	169.1	3.997e-06	1.691e-03	2.364e-03	001	13	1	1
test_bridge_zib.jl	169.1	3.997e-06	1.691e-03	2.364e-03	001	13	1	1
test_bridge_mixed.jl	19.07	2.187e-06	1.907e-04	1.146e-02	001	39	1	1
test_bridge_mixed.jl	19.07	2.187e-06	1.907e-04	1.146e-02	001	39	1	1
test_formula.jl	305	5.464e-05	3.050e-04	1.792e-01	010	14	1	1
test_formula.jl	305	5.464e-05	3.050e-04	1.792e-01	010	14	1	1
test_formula.jl	488.3	2.132e-14	4.883e-04	4.366e-11	001	0	1	1
test_formula.jl	488.3	2.132e-14	4.883e-04	4.366e-11	001	0	1	1
test_formula.jl	1075	8.411e-06	1.075e-02	7.825e-04	001	24	1	1
test_formula.jl	1075	8.411e-06	1.075e-02	7.825e-04	001	24	1	1
test_formula.jl	312.3	1.023e-09	3.123e-04	3.274e-06	011	9	1	1
test_formula.jl	314.2	2.473e-08	3.142e-04	7.872e-05	011	8	1	1
test_formula.jl	321.9	6.788e-08	3.219e-04	2.109e-04	011	8	1	1
test_formula.jl	244.6	1.692e-06	2.446e-03	6.918e-04	001	20	1	1
test_formula.jl	86.75	1.257e-06	8.675e-05	1.449e-02	010	9	1	1
test_formula.jl	86.75	1.257e-06	8.675e-05	1.449e-02	010	9	1	1
test_formula.jl	312.7	4.478e-06	3.127e-03	1.432e-03	001	16	1	1
test_formula.jl	312.7	4.478e-06	3.127e-03	1.432e-03	001	16	1	1
